
Data was saved using Vista Data Vision
Saved: 2018-08-24 18:55:26

Time Period: 2017-01-01 00:00:00 - 2018-01-01 00:00:00

Time,Oceano Dunes: 10m StandevWS[N/A],Oceano Dunes: 10m-2m WS[N/A],Oceano Dunes: 10m-7m WS[N/A],Oceano Dunes: 2m StandevWS[N/A],Oceano Dunes: 7m StandevWS[N/A],Oceano Dunes: Battery Voltage[V],Oceano Dunes: Relative Humidity[%RH],Oceano Dunes: Sensit Kinetic Energy[N/A],Oceano Dunes: Sensit Particle Count[Counts],Oceano Dunes: Sigma Theta (CSI) 10m[°],Oceano Dunes: Sigma Theta (CSI) 2m[°],Oceano Dunes: Sigma Theta (CSI) 7m[°],Oceano Dunes: Sigma Theta (Yam) 10m[°],Oceano Dunes: Sigma Theta (Yam) 2m[°],Oceano Dunes: Sigma Theta (Yam) 7m[°],Oceano Dunes: SWD 10m[°],Oceano Dunes: SWD 7m[°],Oceano Dunes: SWD 2m[°],Oceano Dunes: SWS 10m[m/s],Oceano Dunes: SWS 10m[m/s],Oceano Dunes: SWS 2m[m/s],Oceano Dunes: SWS 2m[m/s],Oceano Dunes: SWS 7m[m/s],Oceano Dunes: SWS 7m[m/s],Oceano Dunes: Temperature[°C],Oceano Dunes: Tower S1 10m Wind Speed[m/s],Oceano Dunes: Tower S1 RH[%RH],Oceano Dunes: Tower S1 Temperature[°C],Oceano Dunes: Tower S1 Wind Direction[°],Oceano Dunes: VWD 10m[°],Oceano Dunes: VWD 2m[°],Oceano Dunes: VWD 7m[°],Oceano Dunes: VWS 10m[m/s],Oceano Dunes: VWS 2m[m/s],Oceano Dunes: VWS 7m[m/s],Oceano Dunes: WS Gust 10m[m/s],Oceano Dunes: WS Gust 2m[m/s],Oceano Dunes: WS Gust 7m[m/s],Oceano Dunes: WS Gust Time 10m[N/A],Oceano Dunes: WS Gust Time 2m[N/A],Oceano Dunes: WS Gust Time 7m[N/A]
2017-01-03 21:00:00,44.737984271732,16.877999782562,16.547999858856,-3.5205300162744,-4.5201998209238,12.56,75.35,39724,15125,6.639,114.5,114.6,6.533,0.351,0.466,135.2,340.3,331.6,6.848,6.848,-10.03,-10.03,-9.7,-9.7,13.06,6.848,75.35,13.06,135.4,135.4,151.6,160.3,6.802,10.03,9.7,10.69,-10.01,-9.68,,,
2017-01-03 22:00:00,39.809152140423,16.646999835968,16.327000141144,-4.3847999908447,-4.5774402213669,12.52,78.96,11463,4103,7.402,114.6,114.6,6.062,0.435,0.469,133.4,340.1,331.6,6.567,6.567,-10.08,-10.08,-9.76,-9.76,12.82,6.567,78.96,12.82,133.4,133.4,151.6,160.1,6.512,10.08,9.76,9.61,-10.03,-9.7,,,
2017-01-03 23:00:00,41.041836180176,17.02799987793,16.718000411987,-4.4150399016953,-2.1591701093185,12.51,80.2,9769,1688,5.905,114.6,114.6,5.907,0.438,0.221,128.2,340,331.6,6.948,6.948,-10.08,-10.08,-9.77,-9.77,13.01,6.948,80.2,13.01,128.1,128.1,151.6,160,6.911,10.08,9.77,9.61,-10.01,-9.68,,,
2017-01-04 00:00:00,39.611275324585,17.077000141144,16.736999988556,-3.8051600669289,-5.2185997771263,12.5,82,12620,2122,5.762,114.5,114.6,5.629,0.379,0.538,127.7,340.2,331.6,7.037,7.037,-10.04,-10.04,-9.7,-9.7,13.08,7.037,82,13.08,127.6,127.6,151.6,160.2,7.002,10.04,9.7,10.17,-10.01,-9.66,,,
2017-01-04 01:00:00,37.556719371109,16.268000125885,15.917999744415,-4.2612000305533,-2.3182998827219,12.49,82.1,2519,429,6.747,114.6,114.6,6.04,0.424,0.239,130.1,340.2,331.6,6.218,6.218,-10.05,-10.05,-9.7,-9.7,12.99,6.218,82.1,12.99,129.8,129.8,151.6,160.2,6.175,10.05,9.7,8.98,-10,-9.65,,,
2017-01-04 02:00:00,43.16510897998,16.941999912262,16.601999759674,-3.0923199714947,-2.6965999192238,12.48,80.7,22680,5336,6.38,114.6,114.5,6.254,0.308,0.278,133.7,340.2,331.6,6.902,6.902,-10.04,-10.04,-9.7,-9.7,13.25,6.902,80.7,13.25,133.6,133.6,151.6,160.2,6.86,10.04,9.7,10.86,-9.99,-9.62,,,
2017-01-04 03:00:00,41.237352007149,16.748000144958,16.357999801636,-4.3469200118351,-2.9410600839281,12.48,79.43,17336,4975,6.137,114.6,114.6,6.084,0.436,0.307,138.9,340.6,331.7,6.778,6.778,-9.97,-9.97,-9.58,-9.58,13.54,6.778,79.43,13.54,138.9,138.9,151.7,160.6,6.739,9.97,9.58,9.92,-9.95,-9.54,,,
2017-01-04 04:00:00,45.65654892416,17.08499956131,16.674999713898,-3.3795998928785,-4.974660001483,12.48,80.4,36855,13034,6.709,114.6,114.6,6.39,0.34,0.522,141.1,340.7,331.7,7.145,7.145,-9.94,-9.94,-9.53,-9.53,13.77,7.145,80.4,13.77,141.3,141.3,151.7,160.7,7.096,9.94,9.53,10.54,-9.91,-9.49,,,
2017-01-04 05:00:00,43.81176005801,17.122999668121,16.692999362946,-3.6865200306582,-2.8724398906803,12.47,80.8,32114,11341,6.114,114.6,114.6,6.074,0.372,0.303,143,340.9,331.8,7.213,7.213,-9.91,-9.91,-9.48,-9.48,13.9,7.213,80.8,13.9,143.1,143.1,151.8,160.9,7.172,9.91,9.48,10.54,-9.89,-9.46,,,
2017-01-04 06:00:00,41.329159339897,16.243000030518,15.812999725342,-3.8847198385882,-5.3277595212364,12.46,83.1,5617,1526,6.958,114.6,114.6,6.526,0.392,0.562,143.2,340.8,331.8,6.333,6.333,-9.91,-9.91,-9.48,-9.48,13.76,6.333,83.1,13.76,143.3,143.3,151.8,160.8,6.286,9.91,9.48,9.73,-9.89,-9.46,,,
2017-01-04 07:00:00,43.797268606644,16.912999629974,16.513000011444,-4.0993999261618,-4.73680001719,12.47,86.3,821,156,6.966,114.6,114.6,6.29,0.412,0.496,146,340.7,331.7,6.963,6.963,-9.95,-9.95,-9.55,-9.55,13.69,6.963,86.3,13.69,146,146,151.7,160.7,6.912,9.95,9.55,10.46,-9.91,-9.48,,,
2017-01-04 08:00:00,44.58076096653,17.015000343323,16.645000457764,-4.1375500276208,-2.5920002059937,12.47,90,181,17,6.314,114.6,114.6,6.328,0.415,0.27,137.6,340.5,331.7,7.045,7.045,-9.97,-9.97,-9.6,-9.6,13.36,7.045,90,13.36,137.6,137.6,151.7,160.5,7.002,9.97,9.6,10.61,-9.95,-9.57,,,
2017-01-04 09:00:00,44.207162914383,16.239000320435,15.848999977112,-4.309619988029,-2.3849999904633,12.48,89.5,117,11,7.036,114.6,114.6,7.007,0.434,0.25,134.2,340.6,331.7,6.309,6.309,-9.93,-9.93,-9.54,-9.54,13.72,6.309,89.5,13.72,134.2,134.2,151.7,160.6,6.261,9.93,9.54,10.03,-9.88,-9.49,,,
2017-01-04 10:00:00,48.138839530621,17.448999881744,17.039000034332,-3.9816400178528,-4.8675801237059,12.48,90.3,607,55,6.743,114.6,114.6,6.36,0.403,0.514,133.2,340.8,331.7,7.569,7.569,-9.88,-9.88,-9.47,-9.47,13.85,7.569,90.3,13.85,133.2,133.2,151.7,160.8,7.516,9.88,9.47,11.33,-9.84,-9.43,,,
2017-01-04 11:00:00,46.783772560909,16.871000289917,16.451000213623,-3.4481201082516,-3.47182014256,12.48,91.9,389,20,6.897,114.6,114.6,6.692,0.349,0.367,136.7,340.8,331.8,6.991,6.991,-9.88,-9.88,-9.46,-9.46,13.95,6.991,91.9,13.95,136.7,136.7,151.8,160.8,6.94,9.88,9.46,10.51,-9.84,-9.41,,,
2017-01-04 12:00:00,43.010576109955,16.107999801636,15.67799949646,-3.4896498674512,-3.1677999879837,12.48,94.9,545,35,7.371,114.6,114.6,6.851,0.355,0.337,130.7,341,331.8,6.278,6.278,-9.83,-9.83,-9.4,-9.4,13.88,6.278,94.9,13.88,130.4,130.4,151.8,161,6.226,9.83,9.4,10.32,-9.81,-9.35,,,
2017-01-04 13:00:00,38.719347452545,16.239999771118,15.789999961853,-2.3691799779308,-5.5292801615906,12.48,97.7,873,55,6.328,114.6,114.6,6.003,0.242,0.592,125.5,341.1,331.8,6.45,6.45,-9.79,-9.79,-9.34,-9.34,13.84,6.45,97.7,13.84,125.6,125.6,151.8,161.1,6.411,9.79,9.34,9.62,-9.76,-9.3,,,
2017-01-04 14:00:00,41.158597045471,16.14899969101,15.679000377655,-2.6103200036812,-3.5689500878334,12.48,98.6,1903,103,7.59,114.6,114.6,6.422,0.268,0.385,127,341.3,331.9,6.409,6.409,-9.74,-9.74,-9.27,-9.27,13.9,6.409,98.6,13.9,127,127,151.9,161.3,6.352,9.74,9.27,9.73,-9.69,-9.22,,,
2017-01-04 15:00:00,44.731054140469,15.822999954224,15.322999954224,-3.5162398730612,-4.3601600278282,12.48,99.3,1061,56,10.04,114.6,114.6,7.258,0.364,0.476,145.2,341.5,331.9,6.163,6.163,-9.66,-9.66,-9.16,-9.16,14.22,6.163,99.3,14.22,145.5,145.5,151.9,161.5,6.068,9.66,9.16,10.08,-9.6,-9.06,,,
2017-01-04 16:00:00,48.608178828545,15.178999900818,14.618999481201,-3.816000041604,-2.7029798536491,12.45,99.1,34,3,8.83,114.6,114.6,8.62,0.4,0.301,155.6,342,332.1,5.639,5.639,-9.54,-9.54,-8.98,-8.98,14.62,5.639,99.1,14.62,156,156,152.1,162,5.572,9.54,8.98,9.64,-9.49,-8.92,,,
2017-01-04 17:00:00,53.044717026096,16.472999572754,15.882999420166,-1.842749895215,-3.5617199507046,12.46,98.1,1494,140,7.686,114.6,114.6,7.553,0.195,0.402,172.2,342.3,332.2,7.023,7.023,-9.45,-9.45,-8.86,-8.86,14.94,7.023,98.1,14.94,172.5,172.5,152.2,162.3,6.96,9.45,8.86,11.37,-9.41,-8.81,,,
2017-01-04 18:00:00,40.854815728172,15.651999950409,15.042000293732,-3.301540078721,-4.6993503629208,12.46,98.1,27,1,8.67,114.6,114.6,6.598,0.349,0.531,164.6,342.3,332.2,6.192,6.192,-9.46,-9.46,-8.85,-8.85,14.7,6.192,98.1,14.7,165.2,165.2,152.2,162.3,6.121,9.46,8.85,9.5,-9.43,-8.81,,,
2017-01-04 19:00:00,41.552480851669,15.35000038147,14.739999771118,-2.1217500124574,-3.4662599389458,12.46,98.4,0,0,9.96,114.6,114.5,7.019,0.225,0.393,169,342.3,332.2,5.92,5.92,-9.43,-9.43,-8.82,-8.82,14.69,5.92,98.4,14.69,170.3,170.3,152.2,162.3,5.831,9.43,8.82,10.01,-9.39,-8.76,,,
2017-01-04 20:00:00,44.973950721073,16.143000125885,15.502999782562,-3.32989993999,-4.2301598662996,12.46,98.8,48,3,7.578,114.6,114.6,6.65,0.355,0.484,175.4,342.5,332.3,6.763,6.763,-9.38,-9.38,-8.74,-8.74,14.74,6.763,98.8,14.74,175.8,175.8,152.3,162.5,6.704,9.38,8.74,10.07,-9.34,-8.68,,,
2017-01-04 21:00:00,39.390118081932,17.439999580383,16.769999504089,-4.0635197691727,-3.7627498546839,12.46,99.3,1623,120,5.797,114.6,114.6,4.851,0.436,0.435,188.5,342.7,332.4,8.12,8.12,-9.32,-9.32,-8.65,-8.65,14.76,8.12,99.3,14.76,188.6,188.6,152.4,162.7,8.08,9.32,8.65,11.51,-9.3,-8.63,,,
2017-01-04 22:00:00,43.242547327232,18.710000038147,18.050000190735,-2.7552999225378,-3.8712802209568,12.46,99.8,2267,147,4.631,114.6,114.6,4.615,0.295,0.446,190.7,342.7,332.4,9.37,9.37,-9.34,-9.34,-8.68,-8.68,14.37,9.37,99.8,14.37,190.6,190.6,152.4,162.7,9.34,9.34,8.68,12.42,-9.3,-8.63,,,
2017-01-04 23:00:00,38.299942252693,17.949999809265,17.289999961853,-3.3552000234604,-3.7757598426247,12.45,99.8,683,51,4.719,114.5,114.6,4.438,0.36,0.436,193.8,342.7,332.4,8.63,8.63,-9.32,-9.32,-8.66,-8.66,14.42,8.63,99.8,14.42,193.7,193.7,152.4,162.7,8.6,9.32,8.66,11.6,-9.3,-8.63,,,
2017-01-05 00:00:00,32.61312436335,17.208999633789,16.519000053406,-3.3085997916698,-3.5210399808502,12.45,100,62,2,4.118,114.6,114.6,4.134,0.355,0.408,196.8,342.7,332.4,7.889,7.889,-9.32,-9.32,-8.63,-8.63,14.19,7.889,100,14.19,196.7,196.7,152.4,162.7,7.869,9.32,8.63,10.9,-9.3,-8.6,,,
2017-01-05 01:00:00,31.738421993332,16.653000354767,15.983000278473,-1.9613999708056,-4.4303698446798,12.45,100,129,10,4.37,114.6,114.5,4.34,0.21,0.511,200.1,342.6,332.3,7.313,7.313,-9.34,-9.34,-8.67,-8.67,13.92,7.313,100,13.92,200,200,152.3,162.6,7.291,9.34,8.67,9.49,-9.31,-8.63,,,
2017-01-05 02:00:00,32.353593380791,17.079000473022,16.399000167847,-2.1131000494301,-4.2916500791073,12.45,100,35,3,4.691,114.6,114.6,4.186,0.226,0.495,199.6,342.6,332.3,7.729,7.729,-9.35,-9.35,-8.67,-8.67,13.84,7.729,100,13.84,199.4,199.4,152.3,162.6,7.703,9.35,8.67,10.03,-9.33,-8.65,,,
2017-01-05 03:00:00,24.238357132381,15.648000240326,14.978000164032,-2.3356200094867,-3.8498200313973,12.45,100,16,0,4.943,114.6,114.6,3.867,0.249,0.442,205.8,342.5,332.3,6.268,6.268,-9.38,-9.38,-8.71,-8.71,13.54,6.268,100,13.54,205.4,205.4,152.3,162.5,6.245,9.38,8.71,8.99,-9.35,-8.65,,,
2017-01-05 04:00:00,22.213458920185,14.798999786377,14.138999938965,-2.8230000663996,-4.7162497788668,12.45,100,8,0,10.47,114.5,114.6,4.122,0.3,0.539,219.7,342.4,332.2,5.389,5.389,-9.41,-9.41,-8.75,-8.75,13.4,5.389,100,13.4,219.1,219.1,152.2,162.4,5.299,9.41,8.75,7.147,-9.38,-8.73,,,
2017-01-05 05:00:00,21.490925607945,13.627999782562,12.957999706268,-1.5415999800205,-3.9372298372579,12.44,100,2,0,7.668,114.6,114.6,5.083,0.164,0.451,241.1,342.4,332.2,4.228,4.228,-9.4,-9.4,-8.73,-8.73,13.39,4.228,100,13.39,241,241,152.2,162.4,4.19,9.4,8.73,6.137,-9.38,-8.69,,,
2017-01-05 06:00:00,22.850598664333,13.448000431061,12.768000125885,-1.7089800277841,-2.9526898966408,12.39,100,0,0,11.4,114.6,114.6,5.631,0.182,0.339,263.7,342.4,332.3,4.058,4.058,-9.39,-9.39,-8.71,-8.71,13.29,4.058,100,13.29,263.6,263.6,152.3,162.4,3.977,9.39,8.71,5.047,-9.37,-8.68,,,
2017-01-05 07:00:00,13.317960156479,12.090000152588,11.420000076294,-2.8919401289797,-4.5412499457598,12.43,100,0,0,5.971,114.6,114.6,4.988,0.307,0.519,279.8,342.3,332.2,2.67,2.67,-9.42,-9.42,-8.75,-8.75,13.11,2.67,100,13.11,280.4,280.4,152.2,162.3,2.656,9.42,8.75,4.374,-9.38,-8.71,,,
2017-01-05 08:00:00,12.952523852516,11.493999481201,10.833999633789,-3.0302399575806,-4.8026597743893,12.44,100,0,0,6.892,114.6,114.6,6.306,0.321,0.547,277.5,342.3,332.2,2.054,2.054,-9.44,-9.44,-8.78,-8.78,12.99,2.054,100,12.99,278,278,152.2,162.3,2.039,9.44,8.78,3.351,-9.41,-8.73,,,
2017-01-05 09:00:00,23.54580057354,11.676000356674,10.996000051498,-2.4601800384593,-4.1372499662042,12.44,100,0,0,15.25,114.6,114.6,10.3,0.262,0.475,267.3,342.5,332.3,2.286,2.286,-9.39,-9.39,-8.71,-8.71,13.03,2.286,100,13.03,270.3,270.3,152.3,162.5,2.205,9.39,8.71,4.509,-9.35,-8.65,,,
2017-01-05 10:00:00,26.280074969744,12.811999559402,12.101999521255,-3.0045599812889,-3.8578999144196,12.46,100,0,0,12.77,114.6,114.6,7.613,0.321,0.446,292,342.7,332.4,3.452,3.452,-9.36,-9.36,-8.65,-8.65,12.71,3.452,100,12.71,293.7,293.7,152.4,162.7,3.366,9.36,8.65,5.518,-9.33,-8.6,,,
2017-01-05 11:00:00,18.935594715458,13.915999889374,13.186000347137,-4.6743298416567,-4.0334002793789,12.48,100,0,0,5.156,114.6,114.6,4.129,0.501,0.469,303.4,342.8,332.4,4.586,4.586,-9.33,-9.33,-8.6,-8.6,12.69,4.586,100,12.69,303.3,303.3,152.4,162.8,4.568,9.33,8.6,7.322,-9.3,-8.55,,,
2017-01-05 12:00:00,20.786080809921,14.982999801636,14.232999801636,-3.7693201004195,-3.7751999459744,12.53,99.4,0,0,3.874,114.6,114.6,3.677,0.404,0.44,297.5,342.9,332.5,5.653,5.653,-9.33,-9.33,-8.58,-8.58,12.52,5.653,99.4,12.52,297.5,297.5,152.5,162.9,5.64,9.33,8.58,7.82,-9.3,-8.55,,,
2017-01-05 13:00:00,33.074144908886,16.964999675751,16.214999675751,-4.5302398092842,-3.1684798798156,12.75,93.2,4375,1265,4.546,114.6,114.6,4.349,0.484,0.368,290,342.8,332.4,7.605,7.605,-9.36,-9.36,-8.61,-8.61,12.62,7.605,93.2,12.62,290,290,152.4,162.8,7.581,9.36,8.61,10.32,-9.25,-8.44,,,
2017-01-05 14:00:00,31.794561152878,16.769999980927,15.95999956131,-3.4410000815988,-2.4307197745132,12.96,86.3,5566,1332,6.065,114.6,114.6,4.228,0.372,0.288,296.6,343.2,332.7,7.52,7.52,-9.25,-9.25,-8.44,-8.44,12.8,7.52,86.3,12.8,296.4,296.4,152.7,163.2,7.477,9.25,8.44,9.8,-9.19,-8.37,,,
2017-01-05 15:00:00,30.842400580978,18.380000114441,17.570000648499,-4.1891699746418,-2.64120016222,13.14,83.6,39976,11242,4.01,114.6,114.6,3.408,0.449,0.31,290.5,343.1,332.6,9.05,9.05,-9.33,-9.33,-8.52,-8.52,12.45,9.05,83.6,12.45,290.6,290.6,152.6,163.1,9.02,9.33,8.52,11.3,-9.25,-8.44,,,
2017-01-05 16:00:00,29.604400740242,18.280000686646,17.560000419617,-3.3938000463963,-3.2708000986099,13.06,77.98,14934,3271,3.782,114.6,114.6,3.395,0.355,0.37,293.3,342.4,332.3,8.72,8.72,-9.56,-9.56,-8.84,-8.84,12.1,8.72,77.98,12.1,293.3,293.3,152.3,162.4,8.7,9.56,8.84,10.77,-9.43,-8.65,,,
2017-01-05 17:00:00,33.973180243797,18.420000076294,17.829999923706,-2.6644800811005,-3.3378799599957,12.83,75.29,12920,3052,4.994,114.6,114.6,3.923,0.273,0.364,294.2,341.5,331.9,8.66,8.66,-9.76,-9.76,-9.17,-9.17,11.6,8.66,75.29,11.6,294.1,294.1,151.9,161.5,8.63,9.76,9.17,11.22,-9.64,-8.98,,,
2017-01-05 18:00:00,64.980083263321,17.203999996185,16.77399969101,-2.4500000476837,-3.4164898271656,12.74,73.64,81,12,14.53,114.5,114.6,9.02,0.245,0.357,307.7,340.4,331.6,7.204,7.204,-10,-10,-9.57,-9.57,10.93,7.204,73.64,10.93,306.2,306.2,151.6,160.4,6.973,10,9.57,9.6,-9.87,-9.35,,,
2017-01-05 19:00:00,52.05265977272,15.086000442505,14.815999984741,-2.3006800289226,-2.7946200089502,12.71,75.87,0,0,15.65,114.6,114.6,10.61,0.226,0.282,342.1,339.3,331.5,4.906,4.906,-10.18,-10.18,-9.91,-9.91,9.89,4.906,75.87,9.89,340.2,340.2,151.5,159.3,4.723,10.18,9.91,7.323,-10.08,-9.73,,,
2017-01-05 20:00:00,62.107076730652,13.043999671936,12.854000091553,-2.2204799999189,-3.2792499293089,12.68,76.93,0,0,41.76,114.6,114.6,22.47,0.216,0.325,10.83,338.6,331.4,2.764,2.764,-10.28,-10.28,-10.09,-10.09,9.16,2.764,76.93,9.16,352.4,352.4,151.4,158.6,2.029,10.28,10.09,5.75,-10.21,-9.98,,,
2017-01-05 21:00:00,21.959050517988,12.455000281334,12.415000319481,-2.932290211699,-4.0937701318669,12.66,85.1,0,0,16.85,114.6,114.6,11.29,0.279,0.391,51.46,337.4,331.4,1.945,1.945,-10.51,-10.51,-10.47,-10.47,7.507,1.945,85.1,7.507,53.21,53.21,151.4,157.4,1.861,10.51,10.47,3.003,-10.38,-10.29,,,
2017-01-05 22:00:00,16.35392537303,13.425000429153,13.474999666214,-3.6358000752449,-3.8872499623299,12.63,91.4,0,0,8.28,114.6,114.6,5.789,0.343,0.365,45.19,336.8,331.4,2.825,2.825,-10.6,-10.6,-10.65,-10.65,6.306,2.825,91.4,6.306,43.93,43.93,151.4,156.8,2.796,10.6,10.65,4.606,-10.55,-10.57,,,
2017-01-05 23:00:00,20.544874876738,14.087000131607,14.146999597549,-3.6111899535632,-4.6966499866605,12.61,92.4,0,0,6.571,114.6,114.6,5.875,0.341,0.441,34.11,336.7,331.4,3.497,3.497,-10.59,-10.59,-10.65,-10.65,6.215,3.497,92.4,6.215,33.96,33.96,151.4,156.7,3.474,10.59,10.65,5.212,-10.56,-10.63,,,
2017-01-06 00:00:00,19.186440440712,13.55999994278,13.650000095367,-4.2798599234962,-5.9012100108051,12.58,92.7,0,0,7.896,114.6,114.6,6.526,0.403,0.551,28.56,336.6,331.5,2.94,2.94,-10.62,-10.62,-10.71,-10.71,5.974,2.94,92.7,5.974,27.96,27.96,151.5,156.6,2.912,10.62,10.71,4.027,-10.57,-10.65,,,
2017-01-06 01:00:00,20.736288366425,13.844000339508,13.933999538422,-3.8836002267838,-4.9250696977901,12.56,90.3,0,0,7.186,114.6,114.6,6.472,0.365,0.459,30.23,336.5,331.5,3.204,3.204,-10.64,-10.64,-10.73,-10.73,6.194,3.204,90.3,6.194,30.17,30.17,151.5,156.5,3.178,10.64,10.73,4.956,-10.61,-10.71,,,
2017-01-06 02:00:00,22.238904753967,14.017999649048,14.118000030518,-2.1299999554455,-3.988249912858,12.52,90.6,0,0,7.489,114.6,114.6,6.603,0.2,0.371,48.34,336.4,331.5,3.368,3.368,-10.65,-10.65,-10.75,-10.75,5.476,3.368,90.6,5.476,47.6,47.6,151.5,156.4,3.339,10.65,10.75,5.104,-10.61,-10.69,,,
2017-01-06 03:00:00,32.256508464565,13.546999692917,13.666999578476,-4.5795999515295,-3.927659948554,12.51,91.8,0,0,15.25,114.6,114.6,11.33,0.428,0.363,53.59,336.2,331.6,2.847,2.847,-10.7,-10.7,-10.82,-10.82,5.115,2.847,91.8,5.115,51.75,51.75,151.6,156.2,2.746,10.7,10.82,4.956,-10.65,-10.77,,,
2017-01-06 04:00:00,18.93892058094,12.454000234604,12.614000082016,-2.5931600192451,-4.7283600148106,12.48,93.7,0,0,15.71,114.6,114.6,11.18,0.241,0.433,75.05,335.8,331.6,1.694,1.694,-10.76,-10.76,-10.92,-10.92,4.375,1.694,93.7,4.375,73.9,73.9,151.6,155.8,1.63,10.76,10.92,2.748,-10.71,-10.87,,,
2017-01-06 05:00:00,14.748418988066,12.137999653816,12.317999958992,-3.5273199546862,-4.8840000629425,12.45,94.2,0,0,15.98,114.6,114.6,11.19,0.326,0.444,81,335.5,331.7,1.318,1.318,-10.82,-10.82,-11,-11,4.255,1.318,94.2,4.255,82.1,82.1,151.7,155.5,1.267,10.82,11,2.978,-10.79,-10.95,,,
2017-01-06 06:00:00,11.559510735741,13.855000257492,14.065000295639,-3.9566001590729,-4.0332501749992,12.42,95.5,0,0,3.653,114.6,114.6,3.834,0.365,0.365,100.6,335.3,331.7,3.015,3.015,-10.84,-10.84,-11.05,-11.05,3.715,3.015,95.5,3.715,100.5,100.5,151.7,155.3,3.009,10.84,11.05,4.299,-10.81,-11.01,,,
2017-01-06 07:00:00,16.77179154044,13.333999872208,13.554000139236,-3.8338199962306,-4.0443000329256,12.4,96.2,0,0,11.95,114.6,114.6,6.698,0.354,0.366,83.3,335.3,331.7,2.504,2.504,-10.83,-10.83,-11.05,-11.05,3.605,2.504,96.2,3.605,84.9,84.9,151.7,155.3,2.449,10.83,11.04,3.854,-10.81,-11.01,,,
2017-01-06 08:00:00,19.951421747688,13.573000431061,13.783000469208,-4.1989500881314,-3.7051002328634,12.39,96.3,0,0,8.3,114.6,114.6,7.327,0.387,0.335,76.72,335.3,331.7,2.723,2.723,-10.85,-10.85,-11.06,-11.06,3.634,2.723,96.3,3.634,77.7,77.7,151.7,155.3,2.695,10.85,11.06,3.747,-10.82,-11.02,,,
2017-01-06 09:00:00,19.364379208918,12.44200026989,12.562000155449,-4.3254001363277,-3.0563999715805,12.46,93.9,0,0,24.67,114.6,114.5,10.99,0.405,0.283,82.2,336.2,331.6,1.762,1.762,-10.68,-10.68,-10.8,-10.8,5.486,1.762,93.9,5.486,82.6,82.6,151.6,156.2,1.599,10.68,10.79,2.884,-10.52,-10.52,,,
2017-01-06 10:00:00,24.055715901932,13.979000091553,13.869000434875,-4.0378200296688,-3.7177400481796,13.08,85.7,0,0,10.23,114.6,114.6,6.684,0.389,0.362,121.7,337.9,331.5,3.599,3.599,-10.38,-10.38,-10.27,-10.27,7.638,3.599,85.7,7.638,121.5,121.5,151.5,157.9,3.542,10.38,10.27,5.36,-10.28,-10.1,,,
2017-01-06 11:00:00,25.323199437904,12.218000173569,11.878000020981,-1.826289969883,-2.6227499395609,13.11,74.79,0,0,11.77,114.6,114.5,11.9,0.181,0.269,81.9,339.4,331.7,2.128,2.128,-10.09,-10.09,-9.75,-9.75,9.86,2.128,74.79,9.86,82.2,82.2,151.7,159.4,2.083,10.09,9.75,4.027,-9.76,-9.22,,,
2017-01-06 12:00:00,36.718650037622,11.103000283241,10.372999787331,-2.3394601209247,-2.8798399919605,13.14,62.75,0,0,55.37,114.6,114.5,23.05,0.246,0.328,126.6,342.3,332.5,1.593,1.593,-9.51,-9.51,-8.78,-8.78,12.42,1.593,62.75,12.42,120.8,120.8,152.5,162.2,0.849,9.51,8.77,3.163,-9.19,-8.28,,,
2017-01-06 13:00:00,25.361398745632,11.09600007534,10.136000037193,-2.8303000572443,-3.2761699741054,13.39,67.86,0,0,14.87,114.6,114.6,12.9,0.31,0.401,291.6,343.9,333.3,1.966,1.966,-9.13,-9.13,-8.17,-8.17,12.37,1.966,67.86,12.37,289.7,289.7,153.3,163.9,1.9,9.13,8.17,3.014,-9.05,-8.06,,,
2017-01-06 14:00:00,25.880850153351,12.15700006485,11.176999568939,-2.3646700601149,-3.8549497379541,13.32,69.92,0,0,10.45,114.6,114.6,8.55,0.259,0.473,270.5,344.1,333.2,3.027,3.027,-9.13,-9.13,-8.15,-8.15,12.1,3.027,69.92,12.1,269.7,269.7,153.2,164.1,2.977,9.13,8.15,4.588,-9.05,-8.06,,,
2017-01-06 15:00:00,18.696014795408,12.674999475479,11.734999895096,-4.5134697079349,-3.4486400552845,13.19,70.21,0,0,6.402,114.6,114.6,5.427,0.489,0.416,266,343.8,333,3.445,3.445,-9.23,-9.23,-8.29,-8.29,12.64,3.445,70.21,12.64,265.7,265.7,153,163.8,3.423,9.23,8.29,4.642,-9.19,-8.22,,,
2017-01-06 16:00:00,18.92653208,12.475999593735,11.605999708176,-1.7335199843454,-2.1209498433352,13.1,68.07,0,0,17.8,114.6,114.6,5.997,0.186,0.251,276.3,343.5,332.8,3.156,3.156,-9.32,-9.32,-8.45,-8.45,12.98,3.156,68.07,12.98,272.9,272.9,152.8,163.5,3.003,9.32,8.45,5.207,-9.24,-8.33,,,
2017-01-06 17:00:00,19.098020628433,11.919000387192,11.239000082016,-2.631720112114,-2.6700800818634,12.87,73.71,0,0,9.88,114.6,114.6,8.38,0.273,0.298,317.5,342.3,332.2,2.279,2.279,-9.64,-9.64,-8.96,-8.96,12.6,2.279,73.71,12.6,317.8,317.8,152.2,162.3,2.246,9.64,8.96,3.136,-9.49,-8.71,,,
